grid_id,type
grid.446660.6,Nonprofit
grid.446661.7,Archive
grid.446662.4,Archive
grid.446663.5,Archive
grid.446665.3,Nonprofit
grid.446666.0,Nonprofit
grid.446667.1,Nonprofit
grid.446668.e,Archive
grid.446669.f,Archive
grid.446670.7,Education
grid.446671.6,Government
grid.446672.5,Nonprofit
grid.446673.4,Education
grid.446674.3,Nonprofit
grid.446675.2,Nonprofit
grid.446676.1,Archive
grid.446677.0,Other
grid.446678.f,Archive
grid.446679.e,Archive
grid.446680.8,Archive
grid.446681.9,Archive
grid.446682.a,Archive
grid.446683.b,Education
grid.446684.c,Archive
grid.446685.d,Education
grid.446686.e,Government
grid.446687.f,Archive
grid.446688.0,Archive
grid.446689.1,Archive
grid.446690.9,Other
grid.446691.8,Other
grid.446692.b,Archive
grid.446693.a,Archive
grid.446694.d,Nonprofit
grid.446695.c,Archive
grid.446696.f,Archive
grid.446697.e,Education
grid.446698.1,Archive
grid.446699.0,Archive
grid.446700.1,Archive
grid.446701.0,Education
grid.446702.3,Other
grid.446703.2,Archive
grid.446704.5,Archive
grid.446705.4,Education
grid.446706.7,Archive
grid.446707.6,Archive
grid.446708.9,Archive
grid.446709.8,Archive
grid.446710.0,Education
grid.446711.1,Archive
grid.446712.2,Archive
grid.446713.3,Archive
grid.446714.4,Other
grid.446715.5,Nonprofit
grid.446716.6,Archive
grid.446717.7,Archive
grid.446718.8,Government
grid.446719.9,Education
grid.446720.3,Nonprofit
grid.446721.2,Nonprofit
grid.446722.1,Archive
grid.446723.0,Other
grid.446724.7,Archive
grid.446725.6,Archive
grid.446726.5,Nonprofit
grid.446727.4,Education
grid.446728.b,Archive
grid.446729.a,Archive
grid.446731.3,Other
grid.446732.0,Nonprofit
grid.446733.1,Nonprofit
grid.446734.6,Nonprofit
grid.446735.7,Archive
grid.446736.4,Nonprofit
grid.446737.5,Education
grid.446738.a,Archive
grid.446739.b,Archive
grid.446740.5,Other
grid.446741.4,Education
grid.446742.7,Archive
grid.446743.6,Archive
grid.446744.1,Archive
grid.446745.0,Other
grid.446746.3,Education
grid.446747.2,Nonprofit
grid.446748.d,Education
grid.446749.c,Archive
grid.446750.4,Education
grid.446751.5,Nonprofit
grid.446752.6,Education
grid.446753.7,Nonprofit
grid.446754.0,Archive
grid.446755.1,Nonprofit
grid.446756.2,Archive
grid.446757.3,Other
grid.446758.c,Nonprofit
grid.446759.d,Archive
grid.446760.7,Archive
grid.446761.6,Archive
grid.446762.5,Government
grid.446763.4,Archive
grid.446764.3,Archive
grid.446765.2,Education
grid.446766.1,Archive
grid.446768.f,Archive
grid.446769.e,Archive
grid.446770.6,Archive
grid.446771.7,Nonprofit
grid.446772.4,Archive
grid.446773.5,Archive
grid.446774.2,Nonprofit
grid.446775.3,Archive
grid.446776.0,Archive
grid.446777.1,Nonprofit
grid.446778.e,Archive
grid.446779.f,Nonprofit
grid.446780.9,Government
grid.446781.8,Archive
grid.446782.b,Education
grid.446783.a,Archive
grid.446784.d,Archive
grid.446785.c,Archive
grid.446786.f,Nonprofit
grid.446787.e,Archive
grid.446788.1,Archive
grid.446789.0,Archive
grid.446790.8,Archive
grid.446791.9,Archive
grid.446792.a,Education
grid.446793.b,Archive
grid.446794.c,Nonprofit
grid.446795.d,Archive
grid.446796.e,Archive
grid.446797.f,Archive
grid.446798.0,Nonprofit
grid.446799.1,Archive
grid.446800.e,Company
grid.446801.f,Government
grid.446802.c,Archive
grid.446803.d,Government
grid.446804.a,Archive
grid.446805.b,Other
grid.446806.8,Other
grid.446807.9,Archive
grid.446808.6,Archive
grid.446809.7,Other
grid.446810.f,Archive
grid.446811.e,Archive
grid.446812.d,Company
grid.446813.c,Education
grid.446814.b,Archive
grid.446815.a,Archive
grid.446816.9,Nonprofit
grid.446817.8,Education
grid.446818.7,Archive
grid.446819.6,Archive
grid.446820.c,Archive
grid.446821.d,Archive
grid.446822.e,Archive
grid.446823.f,Nonprofit
grid.446824.8,Nonprofit
grid.446825.9,Nonprofit
grid.446826.a,Nonprofit
grid.446827.b,Nonprofit
grid.446828.4,Nonprofit
grid.446829.5,Archive
grid.446830.d,Nonprofit
grid.446831.c,Nonprofit
grid.446832.f,Archive
grid.446833.e,Nonprofit
grid.446834.9,Archive
grid.446835.8,Archive
grid.446837.a,Nonprofit
grid.446838.5,Archive
grid.446839.4,Other
grid.446840.a,Other
grid.446841.b,Nonprofit
grid.446842.8,Archive
grid.446843.9,Archive
grid.446844.e,Archive
grid.446845.f,Archive
grid.446846.c,Archive
grid.446847.d,Nonprofit
grid.446848.2,Archive
grid.446849.3,Archive
grid.446850.b,Archive
grid.446851.a,Other
grid.446852.9,Other
grid.446853.8,Archive
grid.446854.f,Education
grid.446855.e,Archive
grid.446856.d,Nonprofit
grid.446857.c,Archive
grid.446858.3,Archive
grid.446859.2,Archive
grid.446860.8,Archive
grid.446861.9,Archive
grid.446862.a,Nonprofit
grid.446863.b,Archive
grid.446864.c,Archive
grid.446865.d,Nonprofit
grid.446866.e,Nonprofit
grid.446867.f,Archive
grid.446868.0,Archive
grid.446869.1,Archive
grid.446870.9,Archive
grid.446871.8,Archive
grid.446872.b,Education
grid.446873.a,Other
grid.446874.d,Education
grid.446875.c,Nonprofit
grid.446876.f,Archive
grid.446877.e,Archive
grid.446878.1,Other
grid.446879.0,Government
grid.446880.6,Archive
grid.446881.7,Facility
grid.446882.4,Nonprofit
grid.446883.5,Archive
grid.446884.2,Archive
grid.446885.3,Nonprofit
grid.446886.0,Archive
grid.446887.1,Archive
grid.446888.e,Education
grid.446889.f,Other
grid.446890.7,Archive
grid.446891.6,Archive
grid.446892.5,Archive
grid.446893.4,Facility
grid.446894.3,Archive
grid.446895.2,Other
grid.446896.1,Archive
grid.446897.0,Archive
grid.446898.f,Other
grid.446899.e,Nonprofit
grid.446900.f,Education
grid.446901.e,Company
grid.446902.d,Archive
grid.446903.c,Archive
grid.446904.b,Archive
grid.446905.a,Archive
grid.446906.9,Education
grid.446907.8,Archive
grid.446908.7,Archive
grid.446909.6,Archive
grid.446910.e,Education
grid.446911.f,Nonprofit
grid.446912.c,Education
grid.446913.d,Archive
grid.446914.a,Other
grid.446915.b,Archive
grid.446916.8,Other
grid.446917.9,Nonprofit
grid.446918.6,Other
grid.446919.7,Archive
grid.446920.d,Archive
grid.446921.c,Archive
grid.446922.f,Nonprofit
grid.446923.e,Other
grid.446924.9,Archive
grid.446925.8,Nonprofit
grid.446926.b,Archive
grid.446927.a,Nonprofit
grid.446928.5,Education
grid.446929.4,Other
grid.446930.c,Nonprofit
grid.446931.d,Nonprofit
grid.446932.e,Nonprofit
grid.446933.f,Archive
grid.446934.8,Nonprofit
grid.446935.9,Archive
grid.446936.a,Archive
grid.446937.b,Nonprofit
grid.446938.4,Nonprofit
grid.446939.5,Nonprofit
grid.446940.b,Archive
grid.446941.a,Nonprofit
grid.446942.9,Archive
grid.446943.8,Other
grid.446944.f,Archive
grid.446945.e,Archive
grid.446946.d,Archive
grid.446947.c,Archive
grid.446948.3,Education
grid.446949.2,Nonprofit
grid.446950.a,Archive
grid.446951.b,Archive
grid.446952.8,Nonprofit
grid.446953.9,Archive
grid.446954.e,Archive
grid.446955.f,Archive
grid.446956.c,Education
grid.446957.d,Government
grid.446958.2,Archive
grid.446959.3,Archive
grid.446960.9,Archive
grid.446961.8,Nonprofit
grid.446962.b,Education
grid.446963.a,Archive
grid.446964.d,Government
grid.446965.c,Education
grid.446966.f,Nonprofit
grid.446967.e,Nonprofit
grid.446968.1,Archive
grid.446969.0,Archive
grid.446970.8,Archive
grid.446971.9,Other
grid.446972.a,Archive
grid.446973.b,Archive
grid.446974.c,Education
grid.446975.d,Archive
grid.446976.e,Education
grid.446977.f,Education
grid.446978.0,Archive
grid.446979.1,Archive
grid.446980.7,Education
grid.446981.6,Archive
grid.446982.5,Archive
grid.446983.4,Archive
grid.446984.3,Archive
grid.446985.2,Nonprofit
grid.446986.1,Archive
grid.446987.0,Nonprofit
grid.446988.f,Archive
grid.446989.e,Nonprofit
grid.446990.6,Nonprofit
grid.446991.7,Other
grid.446992.4,Education
grid.446993.5,Archive
grid.446994.2,Nonprofit
grid.446995.3,Archive
grid.446996.0,Other
grid.446997.1,Archive
grid.446998.e,Archive
grid.446999.f,Education
grid.447000.7,Other
grid.447001.6,Nonprofit
grid.447002.5,Nonprofit
grid.447003.4,Archive
grid.447004.3,Nonprofit
grid.447005.2,Nonprofit
grid.447006.1,Other
grid.447007.0,Archive
grid.447008.f,Nonprofit
grid.447009.e,Archive
grid.447010.6,Nonprofit
grid.447011.7,Archive
grid.447012.4,Nonprofit
grid.447013.5,Archive
grid.447014.2,Archive
grid.447015.3,Other
grid.447016.0,Archive
grid.447017.1,Other
grid.447018.e,Nonprofit
grid.447019.f,Other
grid.447020.5,Archive
grid.447021.4,Archive
grid.447022.7,Archive
grid.447023.6,Archive
grid.447024.1,Nonprofit
grid.447025.0,Nonprofit
grid.447026.3,Archive
grid.447027.2,Other
grid.447028.d,Other
grid.447029.c,Archive
grid.447031.5,Other
grid.447032.6,Archive
grid.447033.7,Nonprofit
grid.447034.0,Archive
grid.447035.1,Archive
grid.447036.2,Archive
grid.447037.3,Other
grid.447038.c,Archive
grid.447039.d,Archive
grid.447040.3,Archive
grid.447041.2,Archive
grid.447042.1,Archive
grid.447043.0,Archive
grid.447044.7,Nonprofit
grid.447045.6,Education
grid.447046.5,Education
grid.447047.4,Education
grid.447048.b,Archive
grid.447049.a,Archive
grid.447050.2,Archive
grid.447051.3,Education
grid.447052.0,Archive
grid.447053.1,Education
grid.447054.6,Archive
grid.447055.7,Archive
grid.447056.4,Education
grid.447057.5,Nonprofit
grid.447058.a,Archive
grid.447059.b,Archive
grid.447060.1,Education
grid.447061.0,Nonprofit
grid.447062.3,Nonprofit
grid.447063.2,Archive
grid.447064.5,Archive
grid.447065.4,Archive
grid.447066.7,Nonprofit
grid.447067.6,Government
grid.447068.9,Archive
grid.447069.8,Archive
grid.447070.0,Archive
grid.447071.1,Archive
grid.447072.2,Education
grid.447073.3,Archive
grid.447074.4,Nonprofit
grid.447076.6,Archive
grid.447077.7,Archive
grid.447078.8,Archive
grid.447079.9,Other
grid.447080.f,Other
grid.447081.e,Nonprofit
grid.447082.d,Archive
grid.447083.c,Nonprofit
grid.447084.b,Archive
grid.447085.a,Education
grid.447086.9,Archive
grid.447087.8,Archive
grid.447088.7,Archive
grid.447090.e,Nonprofit
grid.447091.f,Education
grid.447092.c,Archive
grid.447093.d,Archive
grid.447094.a,Nonprofit
grid.447095.b,Nonprofit
grid.447096.8,Archive
grid.447097.9,Archive
grid.447098.6,Archive
grid.447099.7,Archive
grid.447100.6,Archive
grid.447102.4,Archive
grid.447103.5,Archive
grid.447104.2,Archive
grid.447105.3,Archive
grid.447106.0,Archive
grid.447107.1,Archive
grid.447108.e,Archive
grid.447109.f,Nonprofit
grid.447110.7,Archive
grid.447112.5,Education
grid.447113.4,Archive
grid.447114.3,Nonprofit
grid.447115.2,Archive
grid.447116.1,Archive
grid.447117.0,Education
grid.447118.f,Education
grid.447119.e,Archive
grid.447120.4,Nonprofit
grid.447121.5,Archive
grid.447122.6,Archive
grid.447123.7,Education
grid.447124.0,Archive
grid.447125.1,Education
grid.447126.2,Archive
grid.447127.3,Archive
grid.447128.c,Other
grid.447129.d,Education
grid.447130.5,Archive
grid.447131.4,Archive
grid.447132.7,Archive
grid.447133.6,Nonprofit
grid.447134.1,Nonprofit
grid.447135.0,Archive
grid.447136.3,Education
grid.447137.2,Archive
grid.447138.d,Archive
grid.447139.c,Archive
grid.447140.2,Nonprofit
grid.447141.3,Archive
grid.447142.0,Nonprofit
grid.447143.1,Archive
grid.447144.6,Nonprofit
grid.447145.7,Archive
grid.447146.4,Archive
grid.447147.5,Archive
grid.447148.a,Archive
grid.447149.b,Nonprofit
grid.447150.3,Nonprofit
grid.447151.2,Nonprofit
grid.447152.1,Education
grid.447153.0,Archive
grid.447154.7,Archive
grid.447155.6,Archive
grid.447156.5,Archive
grid.447157.4,Nonprofit
grid.447158.b,Other
grid.447159.a,Government
grid.447160.0,Government
grid.447161.1,Archive
grid.447162.2,Nonprofit
grid.447163.3,Archive
grid.447164.4,Nonprofit
grid.447165.5,Archive
grid.447166.6,Other
grid.447168.8,Other
grid.447169.9,Other
grid.447170.1,Education
grid.447171.0,Archive
grid.447172.3,Education
grid.447173.2,Archive
grid.447174.5,Archive
grid.447175.4,Archive
grid.447176.7,Archive
grid.447177.6,Archive
grid.447178.9,Nonprofit
grid.447179.8,Archive
grid.447180.e,Archive
grid.447181.f,Archive
grid.447182.c,Archive
grid.447183.d,Archive
grid.447184.a,Nonprofit
grid.447185.b,Education
grid.447186.8,Archive
grid.447187.9,Education
grid.447188.6,Archive
grid.447190.f,Other
grid.447191.e,Government
grid.447192.d,Nonprofit
grid.447193.c,Government
grid.447195.a,Nonprofit
grid.447196.9,Archive
grid.447198.7,Education
grid.447200.5,Archive
grid.447201.4,Government
grid.447202.7,Nonprofit
grid.447203.6,Archive
grid.447205.0,Archive
grid.447207.2,Archive
grid.447208.d,Education
grid.447209.c,Other
grid.447210.4,Nonprofit
grid.447211.5,Archive
grid.447212.6,Nonprofit
grid.447214.0,Archive
grid.447215.1,Nonprofit
grid.447216.2,Nonprofit
grid.447217.3,Nonprofit
grid.447218.c,Nonprofit
grid.447219.d,Other
grid.447220.7,Education
grid.447221.6,Archive
grid.447222.5,Education
grid.447223.4,Government
grid.447224.3,Education
grid.447226.1,Archive
grid.447227.0,Education
grid.447228.f,Archive
grid.447229.e,Nonprofit
grid.447230.6,Archive
grid.447231.7,Archive
grid.447233.5,Other
grid.447234.2,Other
grid.447235.3,Government
grid.447236.0,Other
grid.447237.1,Archive
grid.447238.e,Nonprofit
grid.447239.f,Archive
grid.447240.1,Archive
grid.447241.0,Archive
grid.447242.3,Nonprofit
grid.447244.5,Archive
grid.447245.4,Archive
grid.447246.7,Other
grid.447247.6,Archive
grid.447248.9,Archive
grid.447249.8,Nonprofit
grid.447250.0,Archive
grid.447251.1,Education
grid.447252.2,Archive
grid.447253.3,Other
grid.447254.4,Education
grid.447255.5,Archive
grid.447256.6,Archive
grid.447257.7,Archive
grid.447258.8,Nonprofit
grid.447259.9,Other
grid.447260.3,Education
grid.447261.2,Archive
grid.447262.1,Archive
grid.447263.0,Other
grid.447264.7,Nonprofit
grid.447265.6,Other
grid.447266.5,Education
grid.447267.4,Archive
grid.447268.b,Government
grid.447269.a,Archive
grid.447270.2,Archive
grid.447271.3,Education
grid.447272.0,Archive
grid.447273.1,Archive
grid.447274.6,Nonprofit
grid.447275.7,Education
grid.447276.4,Archive
grid.447277.5,Nonprofit
grid.447278.a,Other
grid.447279.b,Nonprofit
grid.447280.d,Archive
grid.447281.c,Archive
grid.447282.f,Archive
grid.447283.e,Archive
grid.447284.9,Nonprofit
grid.447285.8,Nonprofit
grid.447286.b,Archive
grid.447287.a,Nonprofit
grid.447288.5,Archive
grid.447289.4,Nonprofit
grid.447290.c,Archive
grid.447291.d,Education
grid.447292.e,Education
grid.447293.f,Archive
grid.447294.8,Other
grid.447295.9,Education
grid.447297.b,Archive
grid.447298.4,Archive
grid.447299.5,Archive
grid.447300.4,Archive
grid.447301.5,Archive
grid.447302.6,Archive
grid.447303.7,Government
grid.447304.0,Education
grid.447305.1,Other
grid.447306.2,Other
grid.447307.3,Archive
grid.447308.c,Government
grid.447309.d,Archive
grid.447310.5,Archive
grid.447311.4,Archive
grid.447312.7,Archive
grid.447313.6,Nonprofit
grid.447314.1,Nonprofit
grid.447315.0,Nonprofit
grid.447316.3,Education
grid.447317.2,Archive
grid.447318.d,Nonprofit
grid.447319.c,Government
grid.447320.6,Government
grid.447321.7,Education
grid.447322.4,Education
grid.447323.5,Archive
grid.447324.2,Archive
grid.447325.3,Education
grid.447326.0,Archive
grid.447327.1,Nonprofit
grid.447328.e,Education
grid.447329.f,Archive
grid.447330.7,Nonprofit
grid.447331.6,Education
grid.447332.5,Archive
grid.447333.4,Nonprofit
grid.447334.3,Archive
grid.447335.2,Education
grid.447336.1,Education
grid.447337.0,Archive
grid.447338.f,Education
grid.447339.e,Nonprofit
grid.447341.1,Archive
grid.447342.2,Archive
grid.447343.3,Archive
grid.447344.4,Archive
grid.447345.5,Education
grid.447346.6,Archive
grid.447347.7,Archive
grid.447348.8,Nonprofit
grid.447349.9,Archive
grid.447350.1,Education
grid.447351.0,Archive
grid.447352.3,Education
grid.447353.2,Archive
grid.447354.5,Education
grid.447355.4,Government
grid.447357.6,Archive
grid.447358.9,Archive
grid.447359.8,Archive
grid.447360.2,Government
grid.447361.3,Archive
grid.447362.0,Nonprofit
grid.447363.1,Education
grid.447364.6,Archive
grid.447365.7,Archive
grid.447367.5,Archive
grid.447368.a,Archive
grid.447369.b,Archive
grid.447370.3,Education
grid.447371.2,Archive
grid.447372.1,Education
grid.447373.0,Education
grid.447374.7,Archive
grid.447375.6,Archive
grid.447376.5,Nonprofit
grid.447377.4,Education
grid.447378.b,Archive
grid.447379.a,Other
grid.447380.c,Archive
grid.447381.d,Archive
grid.447382.e,Archive
grid.447383.f,Archive
grid.447384.8,Archive
grid.447385.9,Archive
grid.447386.a,Archive
grid.447387.b,Archive
grid.447388.4,Archive
grid.447389.5,Archive
grid.447390.d,Education
grid.447391.c,Archive
grid.447392.f,Archive
grid.447393.e,Archive
grid.447394.9,Archive
grid.447395.8,Archive
grid.447396.b,Archive
grid.447397.a,Other
grid.447398.5,Other
grid.447399.4,Nonprofit
grid.447400.3,Archive
grid.447401.2,Archive
